login_id,customer_id,login_ts,device,success_flag,app_version
3920,480,2025-03-26 12:26:52,Android,True,2.6.1
3921,163,2023-03-13 05:48:45,iOS,True,2.7.6
3922,377,2023-01-05 19:02:36,Mobile Web,True,1.6.6
3923,448,2023-11-21 18:24:39,Mobile Web,True,1.4.2
3924,377,2024-01-14 15:20:52,Web,True,1.8.5
3925,129,2024-12-20 23:15:04,iOS,True,2.4.5
3926,10,2024-12-06 08:28:02,Mobile Web,True,1.4.6
3927,486,2024-02-04 21:56:33,iOS,True,2.4.9
3928,272,2024-02-05 01:35:08,Android,True,2.5.3
3929,94,2024-12-04 20:14:22,Android,True,2.3.0
3930,246,2023-01-18 16:58:38,iOS,True,2.8.7
3931,265,2024-03-11 00:49:58,iOS,True,1.3.4
3932,415,2023-11-23 02:33:52,Android,True,1.4.5
3933,140,2025-02-10 03:09:58,Android,True,2.8.8
3934,56,2023-11-08 23:41:16,Mobile Web,True,2.2.5
3935,13,2024-04-13 11:13:57,Android,True,1.0.3
3936,305,2023-12-31 02:10:07,iOS,True,2.7.7
3937,444,2023-12-07 12:09:44,iOS,True,2.3.5
3938,248,2025-03-25 23:11:37,Mobile Web,True,1.6.7
3939,107,2023-08-11 14:09:53,iOS,True,2.7.4
3940,44,2023-12-31 03:23:29,Mobile Web,True,1.5.6
3941,213,2024-12-26 02:20:39,Web,True,1.4.3
3942,214,2023-11-05 19:52:02,Web,True,1.7.5
3943,382,2024-05-22 17:15:37,Android,True,2.1.4
3944,446,2025-07-23 14:14:11,iOS,True,2.1.9
3945,194,2023-11-10 00:56:02,iOS,True,1.5.6
3946,347,2024-06-07 07:21:50,Web,True,2.2.7
3947,267,2023-09-13 22:47:14,Mobile Web,True,2.5.4
3948,1,2023-05-18 08:10:14,Web,True,2.1.4
3949,177,2023-04-28 07:02:11,Mobile Web,True,1.2.8
3950,332,2025-03-11 05:56:54,Mobile Web,True,2.5.2
3951,292,2023-08-17 13:42:18,Mobile Web,True,1.7.5
3952,390,2023-09-15 12:25:02,Web,True,2.8.9
3953,127,2024-09-11 16:20:43,Web,True,2.3.6
3954,337,2023-11-02 22:52:43,Android,True,1.4.7
3955,18,2023-12-06 09:21:30,Web,True,2.5.8
3956,449,2024-12-26 07:18:50,iOS,True,2.6.9
3957,85,2025-05-04 16:14:54,iOS,True,1.8.8
3958,170,2025-07-15 05:20:34,Mobile Web,True,2.8.3
3959,139,2024-10-29 23:36:53,Web,True,1.7.3
3960,282,2023-11-22 11:18:48,Web,True,1.4.0
3961,80,2024-09-22 09:26:57,iOS,True,2.8.8
3962,198,2024-12-20 22:51:31,iOS,True,2.6.3
3963,455,2025-07-07 09:16:55,Android,True,2.7.7
3964,54,2023-04-25 12:46:40,Mobile Web,True,1.7.8
3965,44,2023-12-16 14:48:18,iOS,True,2.2.1
3966,380,2024-05-15 07:42:18,Mobile Web,True,1.3.8
3967,370,2024-05-22 07:11:25,iOS,True,1.1.9
3968,354,2025-05-13 04:16:23,Mobile Web,True,1.6.2
3969,160,2025-02-03 14:27:30,Mobile Web,True,2.2.1
3970,258,2023-05-22 06:33:33,Web,True,1.2.4
3971,253,2024-02-19 23:44:52,Mobile Web,True,2.1.6
3972,432,2024-03-29 03:20:58,Web,True,2.7.9
3973,73,2023-12-08 16:36:22,Web,True,1.5.2
3974,306,2024-05-29 02:00:30,iOS,True,1.4.1
3975,115,2025-03-06 16:04:25,Android,True,2.2.4
3976,245,2025-05-02 03:29:27,iOS,True,2.8.2
3977,440,2023-07-05 02:24:38,iOS,True,2.1.7
3978,48,2025-03-11 21:58:43,iOS,True,1.6.7
3979,242,2024-10-30 15:33:45,Android,True,1.3.1
3980,407,2025-05-18 14:14:34,Web,True,1.3.6
3981,456,2023-10-31 05:52:28,Web,True,1.3.5
3982,126,2023-09-06 06:21:55,iOS,True,1.5.4
3983,358,2024-02-18 16:25:33,Web,True,1.4.9
3984,302,2024-11-15 22:02:18,Web,True,2.7.0
3985,120,2023-04-08 17:28:46,iOS,True,1.5.8
3986,101,2023-07-11 01:29:48,iOS,True,1.5.4
3987,190,2024-02-02 07:01:33,Mobile Web,True,1.6.8
3988,222,2023-08-29 15:16:05,Web,False,2.4.9
3989,260,2025-06-16 04:15:44,iOS,True,1.2.6
3990,441,2024-04-04 07:01:21,Android,True,2.0.4
3991,72,2025-06-07 21:08:15,Web,True,1.1.1
3992,315,2025-04-29 06:22:07,Web,True,1.5.0
3993,221,2024-09-08 17:35:49,Android,True,1.8.7
3994,69,2025-06-14 04:19:13,iOS,True,1.3.8
3995,78,2025-01-10 21:33:20,Android,True,1.1.5
3996,456,2023-01-03 13:22:55,Web,True,2.6.1
3997,223,2024-07-26 02:13:03,Mobile Web,True,1.0.4
3998,373,2025-09-17 01:07:17,iOS,True,2.4.6
3999,267,2023-01-18 02:53:06,Android,True,2.3.3
4000,214,2023-01-01 13:01:27,Mobile Web,True,1.1.1
4001,62,2025-07-20 12:31:33,Web,True,1.1.7
4002,305,2025-01-23 03:55:24,Mobile Web,True,1.1.3
4003,195,2023-10-27 02:23:39,Mobile Web,True,2.2.0
4004,466,2025-05-11 13:25:15,Web,True,1.6.0
4005,462,2024-08-06 00:59:37,iOS,True,1.1.1
4006,175,2025-07-04 07:53:21,Mobile Web,True,2.4.3
4007,312,2023-11-03 13:14:59,Android,True,2.3.2
4008,31,2023-01-04 21:14:26,Mobile Web,True,1.5.3
4009,172,2023-07-26 22:57:48,iOS,True,1.5.6
4010,382,2023-06-26 11:13:24,iOS,True,2.7.0
4011,136,2024-02-26 10:03:31,Web,True,1.6.9
4012,375,2023-08-04 05:56:02,Web,True,2.7.4
4013,52,2023-03-24 23:18:31,Android,True,1.0.3
4014,263,2024-10-21 21:05:11,iOS,True,2.7.7
4015,352,2023-01-28 22:44:10,Web,True,2.8.6
4016,272,2025-06-15 01:33:35,Web,True,1.4.2
4017,303,2023-01-15 01:11:27,Android,True,2.7.8
4018,405,2023-07-24 22:09:48,iOS,True,1.3.7
4019,242,2023-07-31 03:00:19,Android,True,2.4.8
4020,182,2023-07-30 02:14:27,Mobile Web,True,2.8.1
4021,412,2023-07-13 09:19:59,iOS,True,2.1.4
4022,8,2023-11-24 02:05:09,iOS,True,1.6.1
4023,254,2025-06-18 01:13:08,iOS,True,2.8.5
4024,156,2025-01-15 23:55:36,iOS,True,1.3.4
4025,260,2025-08-05 03:46:10,iOS,True,2.5.2
4026,163,2023-12-01 09:03:57,Mobile Web,True,2.6.1
4027,140,2023-10-03 03:40:55,Android,True,2.0.1
4028,467,2025-05-10 02:07:55,Android,True,1.5.2
4029,302,2023-09-19 03:55:38,Mobile Web,True,1.1.1
4030,454,2025-05-21 11:12:37,Android,True,1.6.5
4031,476,2025-02-14 04:56:03,Mobile Web,True,1.1.6
4032,419,2025-03-17 15:02:03,Web,True,1.0.1
4033,33,2023-06-18 07:32:16,Android,True,1.1.6
4034,233,2024-08-16 13:53:29,Web,False,2.7.3
4035,96,2023-08-15 19:57:53,Android,True,2.1.4
4036,124,2023-11-11 10:15:03,Mobile Web,True,1.8.0
4037,384,2024-05-13 09:36:21,iOS,True,1.8.9
4038,399,2024-10-18 00:29:44,Web,True,2.0.9
4039,391,2025-07-14 09:50:32,Android,True,1.6.8
4040,119,2024-02-11 05:32:55,Web,True,2.2.1
4041,14,2024-12-17 18:16:28,Mobile Web,True,2.1.0
4042,427,2025-08-18 13:34:08,iOS,True,2.7.9
4043,261,2025-02-04 03:03:40,Web,True,1.8.4
4044,304,2024-01-01 13:24:01,Android,True,2.3.5
4045,72,2023-05-22 03:29:46,Mobile Web,True,2.2.4
4046,398,2024-06-21 17:27:34,Android,True,1.2.0
4047,457,2023-06-08 22:28:20,iOS,True,2.2.6
4048,161,2025-03-04 03:52:21,Android,True,1.0.4
4049,321,2023-12-10 17:51:49,iOS,False,1.1.4
4050,186,2025-09-08 13:49:34,Android,True,1.0.3
4051,31,2025-06-23 05:02:32,Web,True,1.0.0
4052,60,2023-04-26 07:40:47,iOS,True,2.4.2
4053,43,2023-10-16 09:02:29,Mobile Web,True,1.5.5
4054,340,2025-07-19 22:28:13,Android,True,2.7.0
4055,483,2024-11-07 04:37:11,Mobile Web,True,2.7.6
4056,319,2025-08-15 23:41:02,Mobile Web,True,2.2.5
4057,207,2024-11-18 21:32:28,Mobile Web,True,2.1.1
4058,109,2023-12-23 00:33:40,Mobile Web,True,2.6.7
4059,86,2024-12-18 16:16:58,Mobile Web,True,2.8.0
4060,485,2023-02-11 16:07:30,iOS,True,2.7.5
4061,25,2024-11-04 12:58:05,Android,True,1.1.2
4062,453,2025-05-13 17:36:24,iOS,True,1.2.5
4063,478,2024-08-06 08:08:01,Android,True,1.3.8
4064,44,2025-04-07 11:05:16,Android,True,2.1.6
4065,208,2025-01-26 22:37:35,Mobile Web,True,2.6.9
4066,250,2023-02-10 17:45:28,iOS,True,2.1.1
4067,61,2024-01-14 17:59:21,Mobile Web,True,1.3.7
4068,61,2023-11-26 23:33:47,Web,True,2.0.2
4069,206,2023-11-05 04:44:29,Android,True,1.4.5
4070,409,2024-06-05 19:34:40,Web,True,1.7.1
4071,416,2023-10-15 16:48:34,Mobile Web,True,1.8.0
4072,183,2024-10-23 16:43:50,iOS,True,2.8.4
4073,324,2023-11-11 10:09:41,iOS,True,2.4.8
4074,309,2023-09-19 06:11:20,Web,True,1.7.9
4075,423,2023-07-29 14:46:57,Mobile Web,True,1.4.4
4076,276,2025-02-12 14:27:47,Mobile Web,True,1.6.1
4077,270,2023-06-22 17:49:56,Mobile Web,True,2.7.7
4078,148,2024-08-25 15:12:18,Mobile Web,True,2.5.2
4079,237,2025-07-06 08:33:29,Android,True,1.8.8
4080,54,2023-11-22 15:07:26,Mobile Web,True,2.1.3
4081,406,2023-12-10 10:05:44,Web,True,2.7.0
4082,371,2024-04-16 21:53:11,iOS,True,2.0.4
4083,324,2024-10-17 13:35:26,Web,True,1.0.1
4084,249,2023-07-20 03:46:55,Web,True,2.2.5
4085,301,2023-06-29 03:56:53,Android,True,2.6.7
4086,354,2023-05-11 09:24:20,iOS,True,2.2.5
4087,436,2025-05-08 03:48:30,Mobile Web,True,2.6.5
4088,80,2025-08-03 23:40:07,Mobile Web,True,1.4.3
4089,225,2023-11-12 05:37:24,Android,True,1.2.2
4090,27,2023-10-09 02:39:07,iOS,True,2.0.7
4091,83,2024-01-21 12:23:44,Android,True,1.4.8
4092,237,2024-03-05 01:42:53,Mobile Web,True,1.7.2
4093,192,2023-02-04 02:00:01,Android,False,1.5.6
4094,369,2025-05-09 22:39:03,Android,True,1.5.0
4095,217,2025-01-15 12:38:51,iOS,True,2.1.5
4096,469,2024-07-07 18:55:36,Web,True,2.2.3
4097,204,2023-09-14 21:07:50,Web,True,1.0.2
4098,17,2024-07-04 20:44:35,Mobile Web,True,1.4.0
4099,486,2025-03-19 14:59:51,Android,True,1.1.5
4100,62,2024-12-14 16:58:32,Web,True,2.7.9
4101,406,2023-07-03 20:59:33,Mobile Web,True,2.5.3
4102,42,2025-08-30 09:51:09,Android,True,1.2.0
4103,254,2025-04-26 01:41:57,Web,True,1.7.7
4104,87,2023-06-19 05:13:16,Mobile Web,True,2.8.9
4105,99,2025-01-21 14:34:16,Mobile Web,True,1.8.6
4106,17,2023-03-26 17:42:00,Mobile Web,False,2.8.7
4107,490,2023-08-07 18:18:04,iOS,True,1.3.0
4108,335,2023-12-25 06:16:00,Android,True,1.5.2
4109,76,2023-08-04 16:56:48,Mobile Web,True,2.4.8
4110,411,2023-01-31 14:28:25,Android,True,2.4.8
4111,349,2024-09-16 14:31:53,Web,True,2.1.2
4112,215,2023-04-18 14:25:06,Web,True,2.2.7
4113,300,2023-09-11 07:09:00,Mobile Web,True,1.4.6
4114,40,2025-01-29 14:02:11,iOS,True,2.1.0
4115,77,2025-09-15 22:14:07,Mobile Web,True,2.4.4
4116,43,2024-08-24 01:37:12,Web,True,2.0.2
4117,317,2024-11-07 15:05:21,Mobile Web,True,1.5.0
4118,106,2023-11-26 15:03:25,Android,True,2.2.4
4119,204,2024-11-14 09:46:35,Web,False,2.0.4
4120,276,2025-02-17 13:00:29,iOS,True,1.6.5
4121,386,2024-02-07 08:34:03,Android,True,2.7.9
4122,37,2025-02-17 04:12:00,iOS,True,2.1.2
4123,178,2024-09-09 06:14:21,Mobile Web,True,1.6.9
4124,150,2025-08-24 05:04:59,Android,True,1.5.3
4125,280,2023-09-21 02:34:25,Mobile Web,True,2.6.1
4126,251,2024-02-19 13:37:49,Mobile Web,True,2.5.8
4127,460,2025-04-17 18:56:57,Android,True,1.7.9
4128,287,2023-08-10 08:33:08,Web,True,1.3.7
4129,262,2023-08-12 14:17:08,iOS,True,1.6.6
4130,268,2024-02-20 13:55:40,iOS,True,1.7.9
4131,190,2024-03-03 12:13:47,Android,True,1.2.2
4132,249,2024-01-09 00:29:32,Android,True,1.4.7
4133,448,2023-01-06 22:31:46,Android,True,1.3.7
4134,411,2023-03-31 09:38:36,Android,True,1.7.4
4135,231,2025-04-23 06:25:40,Mobile Web,True,1.2.2
4136,351,2024-02-22 18:19:28,Web,True,2.4.2
4137,256,2025-04-22 15:10:02,Android,True,1.6.9
4138,447,2025-09-16 18:35:46,Android,True,2.0.7
4139,90,2025-03-28 18:45:10,iOS,True,2.8.1
4140,323,2025-07-20 15:09:44,iOS,True,1.8.0
4141,308,2024-07-01 20:26:11,iOS,True,1.3.6
4142,371,2023-07-01 15:55:55,Android,False,2.5.2
4143,96,2024-05-10 13:05:06,Web,True,2.3.2
4144,354,2024-12-21 17:38:07,Android,True,1.1.5
4145,179,2023-09-01 05:18:57,Web,True,1.6.9
4146,443,2024-08-15 06:49:48,Android,True,2.4.5
4147,50,2023-03-29 14:22:05,Web,True,1.6.0
4148,280,2024-02-13 06:18:59,Web,True,2.1.3
4149,103,2024-08-18 15:28:56,Mobile Web,True,1.5.7
4150,166,2025-05-14 05:25:21,Mobile Web,True,2.7.1
4151,500,2024-11-27 03:24:15,iOS,True,1.0.7
4152,80,2023-07-17 20:52:30,iOS,True,1.8.4
4153,499,2024-02-14 12:00:03,Web,True,2.3.6
4154,298,2024-12-12 18:31:01,Web,False,1.6.7
4155,452,2025-01-25 15:18:38,Web,True,1.6.6
4156,300,2024-03-29 14:46:51,iOS,True,1.3.6
4157,141,2023-11-10 20:49:46,Web,True,2.3.7
4158,342,2023-01-05 09:47:28,Android,True,2.2.4
4159,311,2023-04-17 15:13:20,Android,True,1.7.7
4160,241,2025-02-21 09:53:16,Web,True,1.1.2
4161,349,2023-11-05 04:46:35,iOS,True,2.3.8
4162,48,2024-11-15 20:59:01,iOS,True,2.7.3
4163,54,2024-04-09 11:53:36,iOS,True,1.5.8
4164,122,2025-01-16 20:22:17,Web,True,1.3.2
4165,243,2023-04-14 00:53:17,Web,True,2.1.3
4166,163,2024-10-27 15:31:40,Android,False,2.3.1
4167,357,2024-03-26 02:50:03,iOS,True,2.3.3
4168,389,2023-12-23 09:30:34,Mobile Web,True,2.4.3
4169,125,2025-08-17 23:15:46,Android,True,1.7.6
4170,279,2024-08-08 05:07:27,Android,True,1.4.5
4171,396,2024-07-18 01:30:46,Android,True,2.5.7
4172,61,2024-11-21 20:16:02,Mobile Web,True,1.8.1
4173,219,2025-01-31 06:24:28,Web,True,1.1.4
4174,165,2023-09-12 15:13:38,Web,True,1.8.6
4175,57,2025-03-16 08:07:13,Mobile Web,True,2.6.1
4176,221,2023-04-13 15:37:55,iOS,True,1.3.7
4177,350,2023-01-21 17:37:31,Android,True,1.2.7
4178,359,2023-09-23 17:37:03,iOS,True,2.3.1
4179,90,2023-04-21 16:30:31,Web,True,2.7.2
4180,305,2024-03-12 16:14:58,Android,True,2.1.8
4181,221,2023-06-23 22:18:48,Android,True,1.6.7
4182,283,2025-08-05 23:02:23,Mobile Web,True,2.4.7
4183,494,2023-09-22 00:31:10,iOS,True,1.5.5
4184,127,2025-06-17 04:23:38,Mobile Web,True,2.0.4
4185,201,2025-05-08 03:44:35,Mobile Web,True,1.8.4
4186,26,2023-08-21 21:57:17,Mobile Web,True,2.7.5
4187,145,2023-12-20 16:01:12,Mobile Web,True,1.4.1
4188,133,2023-05-13 12:57:13,iOS,True,2.3.6
4189,347,2025-01-18 02:02:49,Android,True,2.2.8
4190,387,2024-06-19 06:46:25,Android,True,1.2.9
4191,318,2024-03-13 17:42:06,Android,True,2.3.5
4192,275,2024-12-17 13:16:50,iOS,True,2.7.6
4193,127,2024-06-08 13:10:44,Mobile Web,True,1.2.5
4194,365,2024-10-24 09:49:18,Android,True,2.3.6
4195,208,2023-06-30 18:17:55,Mobile Web,True,2.1.6
4196,190,2025-05-31 07:43:31,Web,True,2.5.3
4197,311,2023-10-03 13:26:45,iOS,True,2.8.2
4198,311,2023-09-27 19:35:32,Mobile Web,True,1.7.2
4199,267,2023-12-08 11:50:33,Web,True,1.4.3
4200,44,2023-11-16 20:36:23,iOS,True,1.5.4
4201,159,2025-01-09 01:12:28,Mobile Web,True,2.2.4
4202,466,2023-05-27 20:02:01,Web,True,1.4.0
4203,486,2025-03-07 13:28:23,Android,True,2.7.0
4204,103,2024-01-13 09:09:22,Mobile Web,True,1.0.7
4205,405,2025-09-14 23:59:23,Mobile Web,True,2.5.1
4206,342,2024-10-22 00:01:00,iOS,True,2.1.9
4207,436,2023-10-17 00:50:29,Mobile Web,True,1.4.6
4208,53,2024-01-07 01:31:12,Web,True,1.7.0
4209,263,2023-06-06 20:31:10,Android,True,1.5.1
4210,388,2024-12-17 07:40:04,iOS,True,2.0.1
4211,401,2025-01-23 03:24:37,Web,True,2.2.9
4212,293,2023-02-26 12:38:59,Web,True,1.7.8
4213,97,2024-12-11 22:30:06,iOS,True,2.5.7
4214,360,2025-02-27 10:39:58,Web,True,2.4.2
4215,423,2024-01-27 08:26:34,Android,True,1.8.8
4216,457,2023-11-11 15:05:13,Web,True,1.3.4
4217,288,2023-07-24 01:55:55,Android,True,1.0.1
4218,217,2025-03-24 01:47:07,Mobile Web,True,2.4.9
4219,22,2023-07-26 13:19:50,Android,True,2.1.7
4220,350,2024-05-10 22:45:53,Android,True,1.0.7
4221,57,2024-07-14 05:31:44,iOS,True,1.1.6
4222,344,2023-01-18 15:47:43,Android,True,1.1.8
4223,476,2024-01-21 16:47:44,iOS,True,1.8.0
4224,79,2025-08-05 08:34:32,Android,True,2.0.2
4225,409,2025-05-10 12:57:25,Mobile Web,True,2.3.5
4226,217,2023-11-14 09:50:46,iOS,True,1.5.4
4227,466,2025-03-10 16:26:00,Android,True,1.6.2
4228,157,2025-04-06 00:36:23,Android,True,2.2.0
4229,116,2023-03-14 17:17:24,Web,True,2.5.0
4230,311,2023-02-15 21:54:00,iOS,True,2.7.2
4231,267,2025-07-05 13:42:03,Android,True,1.1.0
4232,197,2025-05-20 17:30:23,Android,True,1.7.6
4233,497,2023-11-24 07:52:44,Web,True,1.2.4
4234,296,2024-02-03 14:14:36,Android,True,2.8.5
4235,371,2023-12-06 06:38:30,iOS,True,1.5.4
4236,156,2025-03-03 11:13:13,Web,True,1.0.7
4237,139,2023-02-28 13:20:29,iOS,True,2.0.3
4238,348,2023-05-18 06:11:30,iOS,True,2.7.5
4239,316,2024-09-18 01:59:23,Android,True,2.8.3
4240,294,2023-03-18 00:56:54,Android,True,2.1.0
4241,118,2024-10-17 17:43:23,Android,True,1.0.2
4242,466,2025-02-09 21:45:08,Mobile Web,True,2.7.5
4243,183,2025-06-24 04:09:57,Android,True,2.0.0
4244,253,2025-02-19 22:06:33,Mobile Web,True,1.3.0
4245,408,2023-07-05 05:45:56,Web,True,2.6.6
4246,428,2024-06-29 22:40:56,Android,True,1.7.4
4247,214,2023-06-14 03:35:30,Android,True,2.5.8
4248,91,2024-10-16 22:40:00,Web,True,2.6.2
4249,33,2024-08-16 06:13:46,Web,True,1.4.4
4250,39,2025-02-07 10:52:11,Mobile Web,True,1.7.6
4251,434,2023-07-20 16:27:05,Android,True,2.4.8
4252,182,2024-07-10 15:35:52,Web,False,2.6.9
4253,184,2025-07-09 11:46:10,Mobile Web,True,1.5.1
4254,288,2024-02-21 13:18:07,iOS,True,2.4.5
4255,35,2023-04-12 13:37:08,iOS,True,1.5.6
4256,258,2024-04-12 00:06:04,Web,True,2.4.6
4257,491,2024-09-17 18:11:12,Web,True,1.4.6
4258,209,2025-05-09 00:14:41,Mobile Web,True,1.8.5
4259,17,2025-01-03 10:46:04,iOS,True,2.5.0
4260,440,2025-03-28 22:55:28,Android,True,1.2.5
4261,90,2023-04-23 06:42:55,Android,True,1.4.4
4262,359,2025-04-19 13:55:02,Android,True,2.3.5
4263,490,2025-01-06 03:29:32,Web,True,2.7.1
4264,162,2024-11-17 03:33:05,Android,True,2.4.5
4265,386,2025-04-04 20:24:00,Android,True,2.3.3
4266,170,2024-05-27 10:40:42,iOS,True,2.3.5
4267,473,2025-02-19 23:29:18,Web,True,2.5.1
4268,67,2023-01-08 20:48:06,iOS,True,1.7.4
4269,387,2024-08-11 16:39:27,Android,True,1.1.4
4270,458,2024-09-13 15:24:39,Android,True,1.8.9
4271,368,2023-04-09 01:57:31,Web,True,2.5.9
4272,385,2024-02-03 23:07:25,iOS,True,2.4.0
4273,15,2025-05-17 13:11:07,Mobile Web,True,1.4.4
4274,184,2024-09-06 09:55:23,Android,True,2.2.0
4275,347,2024-06-05 10:43:08,iOS,True,1.8.6
4276,165,2023-10-05 20:45:46,iOS,True,2.2.5
4277,169,2023-02-05 13:35:24,Web,True,1.0.9
4278,105,2024-04-13 13:27:33,Mobile Web,True,1.7.9
4279,195,2024-11-04 01:04:43,Mobile Web,True,2.4.1
4280,109,2025-02-17 13:17:27,iOS,True,2.8.3
4281,195,2025-05-18 21:52:47,Web,True,2.5.8
4282,497,2023-06-13 17:38:08,Mobile Web,True,2.2.2
4283,213,2024-09-05 23:53:40,iOS,True,2.4.9
4284,15,2024-03-21 00:45:32,Android,True,1.0.0
4285,87,2024-12-29 08:12:12,Web,True,1.0.9
4286,391,2025-06-07 09:25:24,Web,False,2.1.5
4287,488,2025-03-10 17:05:16,Android,True,2.3.8
4288,178,2025-08-07 23:06:40,Mobile Web,True,2.5.9
4289,444,2024-06-08 09:46:42,iOS,True,2.8.7
4290,446,2023-01-03 04:06:50,iOS,True,1.1.3
4291,120,2025-03-26 17:13:50,Web,True,1.3.3
4292,49,2023-09-30 08:33:38,Android,True,2.0.7
4293,450,2025-02-15 03:34:42,Android,True,2.6.3
4294,126,2025-02-02 18:33:52,Mobile Web,True,1.8.1
4295,99,2024-11-22 06:16:06,Android,True,1.2.0
4296,157,2023-10-16 18:53:54,Web,True,1.5.1
4297,310,2024-05-17 18:44:49,iOS,True,2.5.7
4298,58,2025-04-02 01:15:07,Web,True,2.0.0
4299,361,2025-03-11 23:00:37,Android,True,1.2.4
4300,392,2023-04-10 18:09:07,iOS,True,1.1.3
4301,254,2024-05-19 10:02:25,Android,True,1.0.5
4302,379,2024-11-14 17:13:16,Android,True,1.7.3
4303,115,2023-09-09 12:38:57,iOS,True,1.2.0
4304,42,2024-10-05 12:11:06,Android,True,2.6.8
4305,189,2023-10-22 14:42:38,Android,True,2.7.0
4306,325,2023-02-24 15:11:05,Android,True,1.1.2
4307,138,2023-01-11 16:38:27,Mobile Web,True,2.3.6
4308,79,2025-04-28 20:56:11,Android,True,1.5.0
4309,325,2025-05-24 03:39:21,iOS,True,2.6.8
4310,471,2024-12-06 21:06:57,Web,True,1.1.8
4311,147,2024-06-04 21:18:56,Web,True,2.7.2
4312,181,2023-10-29 16:58:25,Android,True,1.4.7
4313,129,2025-03-16 11:09:51,Android,True,2.5.6
4314,119,2024-08-05 09:21:42,iOS,True,2.5.1
4315,447,2023-10-18 10:57:40,Web,True,2.7.4
4316,265,2023-03-11 10:38:46,Web,True,1.8.8
4317,274,2024-11-13 14:20:29,Web,True,1.8.9
4318,118,2025-07-05 00:54:22,Web,True,1.7.8
4319,151,2023-06-08 02:46:59,Android,True,1.3.6
4320,360,2024-09-15 22:28:50,Mobile Web,True,1.3.7
4321,249,2024-05-10 04:49:27,Mobile Web,True,2.4.2
4322,84,2023-09-21 04:12:30,Android,False,1.3.8
4323,347,2023-08-04 10:00:51,iOS,True,2.2.2
4324,118,2025-09-25 16:34:38,Android,True,2.1.9
4325,248,2023-12-20 07:53:01,Mobile Web,True,1.6.3
4326,83,2023-08-29 21:41:27,Mobile Web,True,1.3.5
4327,82,2023-04-10 00:01:24,Web,True,1.7.5
4328,183,2024-11-29 19:52:54,Android,True,1.2.1
4329,271,2024-09-10 10:14:10,Web,True,1.8.8
4330,178,2025-02-22 18:28:25,iOS,True,1.4.2
4331,288,2023-05-03 18:05:31,Android,True,1.6.4
4332,98,2023-07-25 23:57:28,Web,True,2.3.3
4333,146,2024-07-31 16:31:13,iOS,True,2.2.0
4334,139,2023-02-21 20:34:29,Android,True,1.4.3
4335,424,2024-10-03 01:09:45,iOS,True,1.7.3
4336,58,2024-01-21 07:00:59,Android,True,1.0.8
4337,336,2025-03-26 18:07:47,Android,True,2.8.3
4338,430,2024-08-09 01:02:02,Mobile Web,True,1.1.2
4339,188,2024-05-22 22:33:09,Mobile Web,True,1.0.2
4340,156,2025-05-21 04:03:32,Android,True,1.4.4
4341,334,2024-09-30 13:06:19,Android,False,2.6.9
4342,299,2024-10-05 02:48:24,Web,True,1.1.1
4343,479,2025-03-03 20:35:17,Mobile Web,True,2.1.6
4344,208,2024-01-02 02:03:05,iOS,True,1.0.5
4345,142,2023-10-31 00:45:31,Android,True,2.0.1
4346,341,2025-06-05 04:36:14,Android,True,1.5.7
4347,189,2023-04-05 00:53:31,iOS,True,2.6.8
4348,179,2024-04-27 11:22:07,Android,True,2.3.8
4349,139,2025-05-28 16:25:17,iOS,True,2.5.8
4350,39,2025-06-05 14:08:29,Android,True,1.1.2
4351,304,2025-04-04 02:49:55,Android,True,1.7.2
4352,170,2025-04-25 04:07:18,iOS,True,1.3.1
4353,27,2023-06-07 13:51:32,Android,True,1.5.0
4354,197,2025-03-12 16:32:33,Web,True,1.5.2
4355,443,2023-06-06 20:57:45,Android,True,2.5.4
4356,254,2024-01-21 08:06:08,iOS,True,1.4.5
4357,182,2025-07-09 21:40:09,iOS,True,2.3.5
4358,383,2025-08-05 10:16:20,Android,True,1.7.2
4359,131,2024-03-23 15:26:32,Mobile Web,True,1.2.6
4360,467,2024-12-15 17:32:35,Mobile Web,True,2.7.9
4361,7,2023-10-12 12:56:57,Web,True,1.4.2
4362,355,2023-02-14 13:06:28,Mobile Web,True,1.5.4
4363,310,2024-04-05 19:23:02,iOS,True,1.7.1
4364,317,2025-05-12 23:50:52,Mobile Web,True,1.4.8
4365,319,2024-05-12 08:05:13,iOS,True,1.1.5
4366,195,2025-05-16 12:29:46,Android,True,2.2.1
4367,50,2025-03-01 23:16:18,Web,True,1.4.0
4368,48,2023-12-22 00:50:03,Web,True,2.0.8
4369,213,2025-05-07 19:57:15,iOS,True,1.5.8
4370,368,2025-02-05 13:26:35,Web,False,1.6.4
4371,165,2023-09-27 23:04:13,Mobile Web,True,2.7.4
4372,69,2023-12-24 10:38:51,Android,True,1.4.3
4373,197,2024-06-26 06:06:04,Mobile Web,True,2.7.8
4374,168,2023-03-05 16:29:51,Mobile Web,True,2.2.5
4375,120,2023-02-28 18:37:34,iOS,True,1.8.6
4376,494,2024-03-25 19:01:17,Web,True,1.3.2
4377,412,2023-10-18 15:01:37,Mobile Web,True,1.7.5
4378,88,2023-08-10 15:59:14,iOS,True,1.2.9
4379,493,2025-03-21 13:24:14,Mobile Web,True,1.8.7
4380,180,2024-04-08 02:01:26,Web,True,1.0.9
4381,368,2023-09-09 13:41:58,iOS,True,1.1.4
4382,160,2025-04-06 14:49:52,Web,True,1.7.2
